HOXA11	MAPK8IP2	NOX3	UHRF1BP1	IMPG2	IMPG2	EFNA2	APOBEC3D	RASD2	CABP7	ZBED4	SNTA1	PXMP4	SLC32A1	HOXA13	HINT3	TLX2	PRAMEF4	INSL4	TAF1L	NEUROG3	SRSF6	PEX6	PTGER2	SOX9	CD93	MMP24	LRFN1	DTWD1	TRPC4AP	MYH13	FAM155B	UTP3	CFHR5	ADAMTS8	FAM186B	NMBR	GCM1	C6orf15	FHDC1	FAT2	CILP	HCN4	FOXF1	CHST8	UBE2R2	GRIN2D	FAM20B	FGFRL1	RHOA	DOCK3	PRPF6	ZIC5	SSTR1	TLNRD1	FEM1A	LMTK3	GDF7	RHOB	NAT8	C1QL2	4-Mar	UCN2	N4BP3	KAAG1	PM20D2	SLC22A3	SNX12	NPFFR1	NPFFR1	SCN2B	CYSLTR2	LSM11	PPP1R9A	HOXB13	BTG2	AGRP	DRAXIN	KCNF1	GABRG1	NKX6-1	GAS1	ADAMTS15	BORCS7-ASMT	RAG1	ZBTB39	ZNF597	ARL2-SNX15	NXNL1	LKAAEAR1	IRF2BP1	JUNB	PALM2-AKAP2	TEX13B	CEBPB	HSPB2	DRD5	UQCRFS1	MGAT2	MTNR1A	PARM1	PARM1	OR7D4	LEP	NWD2	C4orf32	TRAM1L1	PDE12	TNFRSF10D	FOXG1	TPD52L3	ALOXE3	GAPT	ABL1	ALG2	WFIKKN1	KBTBD11	SPACA4	CCDC71	CCDC71	SOX11	TSPYL5	RPP25	HSF5	SLITRK5	GTPBP6	GTPBP6	VGLL2	OR7A17	HCAR2	FAM181B	GAST	NPAP1	NSMCE3	EMILIN3	RIPK4	DCAF4L1	KRTAP15-1	KRTAP17-1	KRTAP17-1	OBSCN-AS1	SPRYD4	RASEF	PKHD1	NUTM2F	IGFL3	ZNF70	C19orf35	ASCL4	OTOG	RUFY2	TP53INP1	NLRP13	POMGNT2	POMGNT2	LIN28B	CACNG6	SNX3	FCN2	SLC37A2	RXRA	CD34	SASH3	CAVIN1	ERFE	HMX3	WDR5	ASTN2	ASTN2	SLFNL1	EDARADD	CCT8L2	PAQR8	ITPRIPL1	POU3F3	TOX	ZNF318	ZNF318	MT-CO1	MT-CO1	CACNA1S	NOTCH2NL	SLC35F3	EXOC8	PARP1	GPR37L1	HECA	KIRREL1	INSRR	LINGO4	HIST2H2BE	PRDM13	ADRB1	AMIGO1	AS3MT	PRMT6	FNDC11	FAM69A	YTHDF1	SOX3	CTBS	GPC4	LRRC40	ZNF831	PRR32	JUN	PTPN1	TNKS2	EGFL7	NUTM2G	LRRC73	SEMG2	MSS51	POU3F1	YRDC	RPS4X	TET1	ATOH7	PPIL1	MBL2	TNFSF15	CDC26	EPB41L4B	SPIN4	SPIN4	ZXDB	SPIN2A	FGD1	BPIFB3	KIF3B	C6orf47	C6orf47	ID1	PRAMEF15	TLE1	EDAR	NKX2-2	ARL5B	SHB	GPR20	GNE	EBPL	PAK5	HES5	BMP2	SPERT	CD83	B3GALT6	KBTBD6	WBP4	GCM2	CENPB	C20orf27	BEND2	CDKN2B	HBB	RRAGA	SH3GL2	SH3GL2	UBL3	SERPINB9	WRNIP1	KCNV2	GZMH	TMEM128	DTX3L	OR2A42	KCNJ14	SNX9	HAT1	KLRG2	MAF	GAP43	NKIRAS2	BICRAL	ZNF300	CCL7	SOCS5	CFAP70	GPR135	REEP6	CXCL1	MAPK12	TUBB	SOSTDC1	HRH1	NUDT19	ZNF678	PCDHGB7	SMTNL1	ENHO	MTRNR2L4	SIAH3	KAZN	ZGLP1	VSIG2	SMC1B	C2orf50	TCF23	GRAMD4	C6orf226	C6orf226	OR2A1	AC008764.1	APOL6	SAPCD2	RGPD3	DACT3	ZNF805	LRRCC1	PEX13	CALCR	TRAPPC13	PRAMEF9	CCL24	SMIM10L2A	ABCB4	UCHL5	AC018512.1	ERMN	SPATA31D4	RIC3	PLCL2	LYN	CCDC107	ZDHHC14	MID1	MICALL1	RBMXL3	SLC2A4	TXNIP	REPIN1	AL109810.2	ZFAND2B	RPF2	PIK3C2B	SYT16	CNMD	DNASE1L1	HCAR1	SMIM10L2B	MTPN	RABL6	PRAMEF27	C9orf172	C9orf172	CPVL	AC069368.1	IKZF3	BCORL1	KATNAL1	ANKRD65	MYOCD	CHRDL1	TMEM238	NEURL3	SPATA31D3	CHL1	CALN1	MPZL3	LRPPRC	AC098850.4	CLTCL1	HES6	MYCL	ATP5J2-PTCD1	POMZP3	TIAM1	NR5A1	CRAT	EEF1A1	SYTL5	VPS41	SMS	FKTN	BTG3	FBXL18	MPC2	ITPRIP	ATP6V1E1	MROH7-TTC4	GRAP2	COG6	TMLHE	CRIP1	RAD54L2	MFSD9	RAE1	ZC3H12D	EIF2B4	PFDN6	MAMLD1	PAXBP1	RBM45	PBX1	EXD3	TAF1A	NSF	NRXN2	ZNF385D	IL12A	P4HB	ZSWIM8	AJAP1	SLC25A53	ZBTB41	CTBP2	PIM3	SELENOF	NOBOX	PGAM1	IGF2BP3	RUSC2	C2	FAM149B1	CREB3L4	CDK5	HYI	HK1	CCDC144A	PAPOLG	TSPAN1	DNAJC5	GABRR3	TRMU	FCRLA	RRP1B	MTPAP	WNK2	VOPP1	GPC2	CCDC88A	CASP2	PLCL1	DCT	STN1	TUBB2B	COL18A1	NOTCH4	DFNA5	STK17A	SMARCE1	RPS8	KCNT1	SYTL1	GPM6B	EDNRB	ATP11B	ELF3	GBX1	DGCR8	ZNF74	ESPNL	JAKMIP3	RAD21L1	CYS1	KCNC3	ADAM17	MKI67	MKI67	TMEM35A	DLEC1	DPPA2	MAMDC4	ERICH3	ST6GALNAC4	GOLPH3L	TNFRSF8	CAPN9	VTI1A	HDHD5	RORC	CBX3	ZIC2	TFE3	CTNNBL1	ADGRF3	KIF5C	LRRC19	RAB11FIP2	PCOLCE2	TREML2	TRIM73	PSIP1	TRUB1	LRIF1	ZNHIT1	CCDC169	CRIP3	TTC4	C7orf49	PPP1R8	SLC2A11	PLXNA2	NUDT1	LPIN1	SCML1	FGD2	CCDC180	CXCL12	CARD19	MCUR1	AADAC	SCP2	KAT14	ATP6V0E2	CHD5	S100A13	CLCNKA	MYCBP2	UBE2D4	TBC1D1	IKBKG	URB1	PSD	IRF1	TBC1D2	ADAMTS9	MPV17	PFKL	SMIM29	ARHGEF10L	DLGAP3	HSD17B10	SECISBP2	RBM14	ACBD7	FMN2	CASS4	RPL5	MACF1	WDR75	CASTOR1	SLC9A9	ZNF623	NDUFA2	OCIAD1	TRPC7	SRFBP1	FAM160A1	AL353588.1	LMAN2	SPATS1	AC091959.3	NPY2R	KIAA1191	CCHCR1	LGR6	MYO10	MLN	MSX2	SRPK1	MDGA1	RETREG1	CAST	BTF3	NCAPG	PRR7	SLC9B1	USP53	NADK2	MTRNR2L5	AP1AR	TTLL2	EGFLAM	EGFLAM	GUCY1A3	DOK7	CSRNP1	CSRNP1	C8orf88	XKR4	ERICH1	RUNX1T1	ADRA1A	TRIB1	FBXO28	HTR4	HTR4	CIDEA	FBXO43	SLIT3	C1orf198	GABRA6	UTP14C	PPP1R2P3	PCDHA3	AC138696.1	DPY19L4	SNAP91	MYBL1	PTP4A3	RAB11FIP1	STC1	VPS11	ARHGEF4	SLC39A4	FBXO3	PPP5C	TSKU	SART1	EED	FDXACB1	ARHGEF12	DCPS	FTH1	FTH1	PCSK7	FZD4	FZD4	MAL2	NCAPD3	PIWIL3	BCO2	RTL1	B3GNT4	CRHR1	MAP2K4	MTRNR2L8	MTRNR2L8	MTRNR2L8	MTRNR2L8	MTRNR2L8	MTRNR2L8	MTRNR2L8	HELB	COA4	MACROD1	MACROD1	RNASEL	TRIL	DDX11	MTRNR2L1	MTRNR2L1	MTRNR2L1	MTRNR2L1	MTRNR2L1	AL138752.2	ULK1	FKBP5	LATS1	NUMA1	NUMA1	TPBG	MTRNR2L3	MTRNR2L3	MTRNR2L3	MTRNR2L3	MTRNR2L3	MTRNR2L3	MTRNR2L3	ARHGEF17	OR5AP2	ANKRD35	USP28	MTRNR2L7	MTRNR2L7	MTRNR2L7	MTRNR2L7	KLHL1	MTRNR2L10	MTRNR2L10	MTRNR2L10	MTRNR2L10	MTRNR2L10	MTRNR2L10	MTRNR2L10	KRT74	KRT8	SPATS2	POU6F1	PPM1H	TUBA1C	TMEM263	MGAT4C	CCDC63	ZFP36L1	SERPINA10	GSTZ1	RAX	STAT2	RNASE12	AC005520.1	TGFB3	NGDN	AC092143.1	ZNF410	EMC9	AMN	CHST14	LDLR	CTXND1	AP4E1	ELFN1	MUC22	AC010547.5	TMEM178B	RPUSD1	AKTIP	RBL2	FIGNL2	CX3CL1	SOX8	SLCO3A1	CLCN7	ZNF598	AC002310.4	EPPK1	ZNF764	KCTD13	ADCY7	MLYCD	LRRC57	SPNS2	YBX2	MMP12	CCER2	AC087498.1	CAMKK1	USP43	AIPL1	SIRT7	CYB5D2	AC119396.1	AC113554.2	NT5C	TLK2	TEX14	ADCYAP1	DHRS13	COLEC12	YPEL2	AC011195.2	CDK5R1	DCXR	AANAT	SMAD2	FBXL12	ICAM5	ICAM5	ILF3	AC006538.2	C17orf113	TJP3	GGN	DIRAS1	IER2	TPGS1	ATP5A1	GALK1	INO80C	NUDT16L1	STAT3	ZNF524	ZNF555	CCR10	SAFB	LDLRAD4	DHPS	PEX11G	ZNF780B	ZNF324B	ARHGEF18	PPP5D1	AC008403.1	ZBTB45	AC011455.3	MTRNR2L12	MTRNR2L12	MTRNR2L12	MTRNR2L12	MTRNR2L12	MTRNR2L12	MTRNR2L12	AP2A1	FBXO17	EVI5L	CRTC1	BRD4	SBNO1	NCBP2-AS2	RANBP10	VWA2	SPATA31D1	SRGAP2	MTRNR2L11	MTRNR2L11	MTRNR2L11	MTRNR2L11	MTRNR2L11	MTRNR2L6	MTRNR2L6	MTRNR2L6	MTRNR2L6	MTRNR2L6	MCU	GRK1	KISS1R	NUDT3	AC009014.1	SUGT1	KCNJ6	UBN2	PHF2	GFY	IGSF9	APLNR	RREB1	MEP1A	FSIP2	SLC2A10	ZDBF2	CIB1	SENP3-EIF4A1	LFNG	UBB	LIG4	C12orf66	NCOA6	SSTR3	AC008878.3	AC008878.3	CCNA2	SGPL1	GAS2L2	XKR5	CYFIP1	LHX3	PRAMEF25	FAM83D	PRAMEF11	C1QL3	PIGW	BCL10	FAM111B	ZNF8	USP27X	AC091167.7	ZNF296	PRAMEF26	MIPOL1	GOLGA8R	DMRT2	AC098650.1	BX276092.9	KBTBD11-OT1	LGI1	TBC1D24	TPCN2	CACNB4	AC138517.2	FAM237B	INHBA	GLDC	NECAP1	AL032819.3	OR2AK2
6.573111289	1.169528406	0.27446746	3.903600552	2.061561005	39.76796804	1.059573723	3.760233061	0.301982307	4.500741127	3.066809108	3.173251085	8.823966617	30.9788255	10.7309444	8.252152201	0.667266257	2.54980493	1.683060887	0.493048714	0.865530682	2.184306101	0.606153316	0.436819168	1.419772223	0.433292055	4.990096593	3.185016693	1.400412548	0.748788023	5.783895333	5.797095629	2.352391468	2.796003472	11.83128821	1.171284258	1.038154676	1.623413114	3.30346321	0.498618515	1.278266495	0.855032972	1.686736314	1.614347437	6.752243166	1.224074784	1.472002323	1.791094649	2.113255241	0.834807284	1.781559593	0.485959054	11.12444017	0.219738033	107.4640082	6.88670224	3.405197068	1.140866279	0.447189965	1.192928817	0.941160379	1.479128524	1.879192668	57.14491283	2.093469362	1.841864733	1.895213525	15.27440083	0.902394804	7.879499124	1.125561975	0.499147142	1.113399012	1.146028892	2.903741213	3.369678004	2.844326365	2.509452132	1.303229825	1.090628999	0.915109432	1.537705526	1.040860459	0.591151057	1.575388075	2.782515378	1.567190643	0.901945981	1.806291385	1.418166074	4.826531947	7.981514489	1.438910515	0.667088628	1.528880006	4.096015912	0.704560712	2.190658718	1.489889748	2.722491891	0.972973205	2.757068337	1.409420024	1.073771456	0.404699113	3.541804547	0.510769593	0.956421443	2.788963581	1.004716776	13.67040343	2.50083864	1.153212231	0.53833437	2.327091644	1.820499637	1.53558258	0.84501094	1.488801627	7.288152861	0.802421833	7.109091489	1.148068545	2.187248682	1.001776117	7.267838842	3.097362736	1.845207657	1.130787333	1.570761866	3.071425486	3.876669403	3.76986611	1.708991161	2.854828617	3.112182005	2.606365461	3.672287674	1.571975765	0.819893206	72.85407619	0.461067196	1.21997491	2.595326469	0.203567235	2.70206563	3.501468915	1.743292859	2.557996073	2.459264117	1.032309359	1.016540303	3.759891188	2.884306083	10.43659666	0.647477654	0.774545415	6.562238626	0.485604746	1.578194755	2.752863768	1.260826202	1.664113818	2.717677587	1.79177294	1.157795911	1.740732504	0.672593391	1.517918869	0.441593783	0.802295291	0.905232918	1.813667424	1.22376782	0.349635084	6.268169528	2.244353053	1.893823966	0.421970074	2.158729619	7.863873836	49.63231296	0.518480371	1.199091768	0.735466329	4.957979538	2.869551141	28.42460835	5.0209332	3.028908056	0.220941687	10.66141715	4.242132046	1.936426826	1.546326314	2.336287075	0.791271108	23.36432343	1.224969666	0.562845338	0.497852104	59.57813285	2.285050427	2.645812295	0.77568768	0.330590271	2.358199111	0.805135116	0.753983904	0.513342438	0.810248021	1.093866771	0.544332393	7.623079618	1.443558489	21.8393602	0.384207164	20.47139984	12.18881267	4.981315447	4.717450824	2.360605444	1.621273669	1.078610065	3.715420713	3.941663013	1.341225915	7.340669561	1.035839062	3.566878305	11.16872445	1.008901944	1.732235029	2.129176231	0.689085322	5.345087459	3.950806809	0.368480265	18.97480477	0.759648388	1.090358001	1.639274614	2.763303365	31.09225806	0.770202125	1.47352658	1.169913054	2.675119735	1.455172631	82.46537519	1.028864952	1.772219018	1.184367346	2.604465462	20.98827919	0.307372418	1.691674333	1.253089853	1.955389791	8.925347495	1.645011432	2.306717654	3.842574113	1.895487508	1.718769652	0.680235458	1.870980892	1.658953001	7.769252855	0.664388308	1.079417032	1.347248318	1.360450237	1.491697395	10.69238373	1.485260357	2.374196584	1.4789922	2.085260252	11.52315903	6.986383299	0.821510973	22.99208857	2.53506245	1.820681921	2.331864917	0.995555301	0.898825111	1.29304325	1.627019358	3.270413987	18.05315366	1.563100957	0.793842261	1.389608556	1.497971653	4.459919314	3.436109425	0.367405925	4.668419054	36.59080749	0.417390381	0.629386135	1.195694644	3.911700348	0.698315038	0.720101247	5.271887521	3.458339639	0.653331841	1.680926342	1.098620043	1.101421617	1.714068384	0.645086387	2.208560514	1.150677214	1.742442395	4.631765879	1.751632159	0.849815753	1.47551597	1.279837674	14.83995672	1.079844172	10.17551198	1.449722379	2.73990363	13.80072752	0.533530576	7.091893388	5.785031897	6.251157784	3.298701919	2.091525424	1.735323152	20.53077442	2.049565333	2.930157943	1.797395019	2.770466552	1.050069132	9.067654122	3.685514292	44.62756329	1.590883899	13.06451113	4.375219097	1.373413233	5.439742091	1.346399888	2.647066166	9.506859746	2.165570677	5.057479253	2.36904961	0.501078378	4.732014957	6.664765058	1.729229081	1.333888103	0.854664188	2.006414702	1.176070191	2.695929419	1.019218423	1.69643426	1.055003027	1.360766503	15.52902629	1.54413728	24.37662406	1.024893862	1.242079294	76.55648912	1.180086444	14.49311509	0.773566512	4.54907321	3.203151785	1.625126655	6.443454013	1.279673053	1.321258428	0.601776078	0.481300127	1.318885131	0.471866041	1.402275371	1.646844518	0.833538623	1.193601508	4.501391722	4.283163736	0.709910172	2.42204909	16.03684072	0.951345722	1.276232449	0.261714691	1.682514635	0.205446477	3.463002768	1.25972995	1.313681627	1.298668624	1.041326712	4.5524169	3.215317117	1.040541286	16.67250785	0.459628802	1.639415243	0.714677018	3.269791981	0.722408072	1.850731403	1.454475587	2.328149454	0.71390932	3.697269104	2.742372339	2.39201672	1.570539732	0.382312602	0.419406127	21.4808117	9.42260625	3.701480714	1.062308992	0.51677937	1.810799767	0.650359708	0.983963454	6.633173948	1.063265721	1.038931719	1.097832416	4.73284465	2.263386243	2.073972897	0.809173007	0.369539531	0.657682987	1.876343137	6.721050137	1.822583801	1.969518865	10.85876155	3.808671904	4.707111456	2.048421274	1.891139811	2.838672636	28.49499808	3.025281632	1.630173128	5.143614845	0.195884805	1.010050225	0.923298382	8.16548476	2.829103171	1.304695059	0.648344589	1.230138859	3.118074903	1.272182281	1.231967826	5.896335941	2.9937356	0.948514142	11.34826668	1.62991503	7.683422871	1.045178149	1.395223137	27.77500818	12.49614611	4.582692472	1.383840389	1.794050945	0.777216692	3.705748308	2.86394269	3.081214967	0.883136342	4.457188105	0.988230959	1.960565995	3.077431727	8.581016113	12.45880667	4.961521808	2.214934935	1.425893668	19.89539202	0.670686904	1.663469926	0.554324573	4.439124566	1.397921041	1.330030976	1.902293743	0.490442828	1.210031664	1.310327834	0.230972102	1.897877098	1.195993093	4.942076975	0.910480313	1.215540549	1.039572114	0.796518419	1.863719163	0.984034667	2.786423914	1.746664129	3.227159437	2.377734049	1.478537042	1.757125212	0.692734325	1.09056155	3.142237333	17.33481898	0.495476244	1.843790427	1.872616678	1.840046237	0.704639429	2.82961265	2.013482248	0.99777776	0.418407372	5.973544861	0.933868433	5.436394856	4.033448148	2.538559034	0.921870987	2.709261106	2.29151937	1.076528011	2.962329373	0.455180969	0.521698105	1.104850661	1.063300257	1.883109706	12.18332159	0.966113479	0.578959209	5.107783353	1.63176098	18.69967805	0.675466936	1.056533328	0.231846351	2.996248191	0.928571962	5.354850977	18.99542146	0.173927356	2.434965226	0.396891026	0.933720089	2.750258873	7.425038377	1.409703108	1.011727869	1.527439218	2.76007065	1.38765887	1.007289657	1.47382942	1.208950371	11.13200298	2.280279507	5.07508696	21.03443075	0.33352881	1.553930438	2.688669176	0.685661481	9.26242288	0.450757996	2.55656781	0.851142702	1.770250457	1.123148034	2.048735936	3.453961038	0.240126351	0.722070857	1.045034548	0.386595305	0.752501576	5.035714552	3.437566533	0.812636702	1.779323033	1.26245678	1.220168993	1.761126384	1.428168575	8.533195961	1.190505327	0.948073697	1.997098426	7.938652693	1.079791287	1.440957859	1.50940224	2.637348945	0.316839771	14.16308419	4.636625336	2.866754064	2.959191051	0.9035146	13.31957305	1.07122095	9.567836283	2.268400449	3.959649341	15.34894949	1.555678177	0.525505172	5.811353147	6.461251193	3.409226308	1.436179517	1.226388991	25.06847786	4.001524753	16.29879682	3.285174226	4.198414593	2.249841439	3.814269859	2.012081884	1.06547421	0.929258392	0.99272764	1.343843901	8.803987741	7.363472408	2.14531423	2.557511236	1.160536951	0.381591633	3.972043491	2.120880985	1.278806682	2.552288163	1.198685862	0.987909742	0.53395384	2.429363527	1.194775667	3.718183919	0.891912432	4.934366706	3.803094431	3.955366364	0.85472913	8.08200984	0.597617986	1.696894304	5.931555388	1.398356928	7.4606841	1.122000898	2.193335652	1.629259719	0.692285237	1.201375804	4.650040908	0.748456865	58.05420988	10.40566337	0.554883413	1.027067768	2.076109089	11.99901178	7.213375464	2.226087975	0.470085436	3.792365126	3.555488219	2.640246818	22.23405731	3.782214844	2.158010534	2.702144618	2.42341849	2.088923883	4.124290159	1.769369804	0.838754797	0.78350533	2.233114453	5.644981821	4.314131876	2.898936511	3.410565525	2.569899729	0.90704684	4.050935865	2.519844304	36.55217708	0.739782505	1.593519954	7.944876787	2.993269848	9.369824761	17.7170888	1.881383907	1.383680901	2.012168478	1.012701825	1.46099542	7.217054101	5.416202727	3.078336804	5.61438508	1.611485482	1.037602499	13.65928172	2.389379764	3.285034867	1.871033977	1.155326813	0.91826831	1.343429438	0.78600855	4.42928288	3.69996676	0.320517062	19.87896583	2.279129073	1.738302268	0.741157989	18.61081293	0.400940326	1.121073519	0.477119852	0.405533922	0.648638761	1.099362031	0.937544262	0.263421664	1.346433568	1.996858277	19.38239167	1.317560439	1.031488267	9.455468652	1.530214356	4.767267302	3.165233313	2.71872806	2.786829427	1.785966934	0.89664463	0.281958237	1.68921073	0.752604326	0.474055527	1.810114012	2.590881956	0.339225723	1.054145453	0.975177617	304.3002875	4.955570421	0.441170769	2.85617124	1.45263883	3.486938751	23.41316704	2.558422467	1.325399499	1.672763963	4.170502451	1.494109933	25.5106059	8.732779687	1.530884904	1.016765331	4.516931202	16.46236823	9.048015195	6.203198715	2.290881548	1.085728577	1.674650433	7.447043889	0.506900248	3.592585045	2.570032761	5.723120186	1.323091919	1.892853142	66.27101331	0.535265412	2.97231963	1.057533155	1.939733209	8.304776764	2.450459404	1.044539725	2.697089953	1.546993118	1.946223269	4.238563494	0.436321681	0.818651021	1.677378905	2.698075618	1.513949433	2.212358739	0.403154244	6.633867855	2.38051001	1.037315623	2.794002704	1.178625317	2.464183151	6.255697455	4.202851086	10.71988252	1.92285201	1.536795402	4.411941018	6.502835379	0.463120837	2.366926099	2.942273432	0.352834423	2.981860221	1.700572832	27.89654952	2.734913776	4.519131581	0.734198073	0.520298778	1.500970323	1.434919506	0.625765549	1.020102306	3.183151716	1.082320792	4.928639695	1.241922853
